Gene_ID	C2	C8	GL	EH	LH	ET	LT	BC	MG
AT2G19430	5.64266590121346	5.60475778669992	5.85480816406688	5.75606046857211	5.66369881023313	5.74432613302914	5.49667670543904	5.1418616746129	4.59050223327913
AT2G19440	1.46404707659427	2.02536761669393	2.38772745875258	2.37061405624694	2.52167131831962	2.30589112932654	1.44932708574926	0.0447533481707698	-1.67482282603256
AT2G19450	3.47108524360259	4.75688913876222	4.8684819904754	5.62373084915406	5.89078357277676	6.30632949327601	6.41146234916244	6.70977998195728	6.87564191698651
AT2G19460	-0.814126230700085	-0.683028152462805	-1.454795353123	1.6787882589618	2.41983154682674	3.65477950627289	3.11200287031987	2.48959182257272	3.41979901745554
AT2G19470	4.79928062240174	4.56632636948246	4.43941025466211	4.92660970288987	4.75991257706099	4.48081033549753	4.38489305176463	4.4529548010955	4.92547909285672
AT2G19480	9.18047910066056	8.43276097690304	7.98619475413982	7.71788966113717	7.69794780171422	7.34711042860072	7.35742089574282	6.84128745801505	6.76631565041988
AT2G19490	5.23617201311004	5.44366284375017	5.60316121607228	5.25581307096201	5.09761932803434	4.45055784313001	4.31014918204416	3.80111597156913	3.09842927253193
AT2G19500	-2.01342194426121	1.09458252304082	2.47588950481809	1.08666040277992	-2.66702993360839	-3.00722603774185	-2.49766996427513	-2.3746126587012	-1.81857219168693
AT2G19510	-2.55539176218607	-1.23897967756098	-1.19269321963686	-2.97960060614636	-2.97960060614636	-2.805638855309	-2.97960060614636	-2.97960060614636	-2.10143252937722
AT2G19520	7.71785186621259	8.11354173413071	8.2889845158475	8.29610667687275	8.24085186921535	8.02377281409111	7.77093228184676	7.68213907847643	6.71340619544213
AT2G19530	2.80656854713838	3.29076525267658	3.00242782485819	2.98581418354564	2.55697329557626	2.35802553644453	2.26999942398183	1.57492515605758	1.56693893247207
AT2G19540	7.38203151284445	7.64372678222113	7.69341223343817	7.42374772906664	7.37294024333019	7.23900385046544	7.1599774374689	6.73153954989176	7.02914160323087
AT2G19580	2.14096575223803	3.11858970996299	2.883709073384	2.54171721587957	2.18136418731146	2.83542423970262	2.3208819277626	2.89162056655565	3.6546445838378
AT2G19590	-1.4415162855575	-0.378450788160502	-0.468642809937806	-0.637116839812058	-0.517606772137424	0.557644128145023	1.00406100428524	2.47172718627711	4.56356090103972
AT2G19620	3.75676060852335	4.02688767375881	4.13362478601153	4.28771216573677	4.72520293549093	4.78299482726506	4.63729427910506	4.65458203443819	3.2286646867682
AT2G19640	5.60411463877574	5.54524399069936	5.54929624848939	4.83775449911938	4.73420097834701	4.59086696038657	4.2277046899861	3.73449771443629	4.29735619979849
AT2G19650	-2.73800304002543	-2.77339481299438	-2.70261126705648	-2.57622392584295	-2.34717679240328	-0.574801267942695	0.000647676311985756	-0.257967348357625	0.643967623057059
AT2G19660	-2.71169935514109	-2.77865554997124	-2.64474316031094	-2.71897871802615	-2.82329301319134	-0.821724496115131	0.342477964679096	2.34217079818099	2.29031217759819
AT2G19670	5.99877539610712	6.60632658365263	6.49858337682923	6.13723153801586	5.98304245100235	5.45331983143911	5.27565059230857	3.54189326333182	1.09125866486488
AT2G19680	4.49217147190977	5.59664854070968	5.48636547529766	4.78066873476262	4.82469500981664	5.25232636344748	5.33385614140257	4.43872957182564	4.61025023493628
AT2G19690	2.59835130021484	2.73906097084791	2.39158644417724	1.92920056770767	1.73908530886242	2.35588652682974	2.11620672618803	1.64327288096075	-0.650846283409999
AT2G19710	2.16812620701195	2.1258801316731	1.92295001019039	2.43631272179843	2.16496929241567	1.86774522720213	1.66386853026319	2.64527092942196	3.24175053658597
AT2G19720	4.5241753138568	5.40296535186616	5.33453044077029	4.77615501654214	4.80832689777594	5.13966789148604	4.97956782814245	4.06054292402446	3.87361697816635
AT2G19730	9.82195408841463	11.0165030838474	10.9743470334872	9.99881001165382	10.0435544457857	10.5071264812979	10.2736527614604	9.21391801586324	8.59983587388899
AT2G19740	7.93913590853917	8.2537009837894	7.84505125613622	7.04266284551187	7.03429194452355	7.4035892227602	7.21761155568133	6.10524296152223	6.28879486078648
AT2G19750	8.63124129403008	9.1282335291964	8.95562668065891	8.38191524812698	8.57774939880096	9.15791069877273	8.866193247377	7.32923582910029	7.60756962406973
AT2G19760	6.09898704485996	7.04428464158869	7.18961199854099	6.69889113606088	6.68487268534815	7.46412937396808	7.53143106873789	6.97004687920348	6.84761490934712
AT2G19770	-0.00740884215651116	-1.17734875494177	-1.20502915770273	-1.8067049784259	-1.94441301466004	-0.706842467214268	-0.638524633936751	-3.46178387347002	-4.34380341201018
AT2G19780	2.46206797542983	2.41861077985451	4.11488142557266	2.71574858367917	2.23521111088836	2.37949072548346	2.36661650547644	2.18469496736527	0.548511303258266
AT2G19790	4.70317661694474	5.20343814145638	5.15766030481334	4.95702089658732	5.16831715695604	5.73522445346613	5.69497977535948	5.15274617236998	6.12756291314204
AT2G19800	4.43901644166625	-0.850735989685255	-1.74630828860389	-1.92326474764671	1.26966737068943	1.81800723241762	6.35200591797219	0.311112926860071	-2.31262549134202
AT2G19802	-1.66598484117458	-1.00716612742317	0.760546395902518	0.645844819136791	0.882070729324903	1.64252193384903	-0.0467501532271721	-3.05746312362701	-2.7073341637723
AT2G19810	5.3508307140338	4.72496802751712	5.41194827654132	6.01373466939289	6.01605112218733	6.20375200023638	6.08602801501636	6.30621363905915	6.88994571026003
AT2G19830	5.91278212035286	5.54343111313491	5.40127245661063	5.2638845323165	5.28895439473032	5.42711130668855	5.29721967111919	4.67072877071538	5.19920252935341
AT2G19850	-4.5612161088383	-1.34158266228268	-0.605969856705588	-0.645908511045904	-0.740464805711777	-0.786792282256701	-0.468083847552807	-0.451118509722038	0.39120232646786
AT2G19860	4.45399935849371	3.7844131350662	4.32397965322847	4.43865492762704	4.56121261430818	4.88179850398924	5.07617972798325	5.06595340218918	5.80853882683594
AT2G19870	5.22468969875854	5.31354234409343	5.48412473128771	5.53779638155015	5.75136332670175	5.42144318845793	5.66122711036049	5.43702461898967	4.19326979810085
AT2G19880	5.52693435288806	4.97191245539801	4.65046520307419	4.47618370334858	4.35385370227845	4.33931414595813	4.05316303454552	4.06663486461807	2.70862403154862
AT2G19900	-1.81750196696854	-2.62002610335491	-2.27953963534525	-1.54723565442221	-1.7120183207184	-1.94461798763594	-2.16269166412595	1.24755517293253	8.8251830097679
AT2G19910	2.51982048735335	1.93474484177796	1.38968913909949	4.19886997537372	4.42244377262851	3.50131804224424	3.77662037401681	3.05736879032808	2.97863157190272
AT2G19920	-1.20054027513072	0.573726017796988	0.843134978312657	3.1707297394912	3.67582340837141	2.78347039777185	3.34620164498593	3.17147574190577	0.618488608957993
AT2G19930	3.75106691823586	2.60265686247423	2.84518841146621	3.40348878464237	3.51558189909636	2.80000462203854	2.7190029490904	2.2479012473816	3.92822763378647
AT2G19940	4.96812439813304	5.34424789268598	5.64818567150185	5.05572041773608	5.1069248285897	5.36450538900235	5.36661132910239	5.08829665868761	4.43188893721179
AT2G19950	4.4747645828048	3.7905466722847	3.70922924268263	4.23333937862211	4.22990304084026	3.65311961792164	3.89526971681694	4.91344010705407	5.11197077439079
AT2G19970	-1.82012844626488	-1.57382149726582	-0.0947232647441137	-0.959035366802577	-2.01174016684941	-2.20562782143797	-2.27388270752148	-2.93163656569429	-3.07125609146952
AT2G20000	3.36136311568194	4.27059983341845	4.63882160044296	5.01068922370909	4.98997212838198	4.27362663180895	4.31156772520341	4.5326990310863	4.22554646572236
AT2G20010	4.28497902999158	3.07483131903484	3.26809689455275	3.44846503659985	3.30305969536658	3.27044453545321	3.01868199521693	3.65098592261067	4.33643700829304
AT2G20020	3.66567991962045	3.75033006222399	4.12566754099053	4.65345934379923	4.83102824319609	4.49293775486901	4.73091754452312	4.56117411052321	2.89767856297034
AT2G20050	3.96835869622715	3.76288325364173	4.23943952802152	4.75278735893241	4.83723984730011	4.47566289431941	4.57006862066883	5.22200638510917	4.66847924727265
AT2G20060	6.44782014290517	6.92715303238075	6.72301745424101	6.36742835334293	6.27319098979835	6.13290156990376	6.13805324206798	5.42447499057407	5.35306877937726
AT2G20100	3.75964142021637	3.85927018438518	3.28533613882243	3.14972763009883	3.39117892567054	2.81077106915513	2.85148206426771	2.71017728684384	4.202122351829
AT2G20110	3.43816672523098	3.35804193321405	3.50803441349425	3.84931738560335	3.53011215493939	2.67060551413695	2.89953017720681	2.79590518967515	0.142967047679142
AT2G20130	3.28887914210213	3.82033832179184	3.70294405059141	3.68356818318075	3.65254342940677	3.79013419678486	3.84921919323353	3.81310660002171	4.56893457236657
AT2G20140	6.68890123890258	6.91259891527986	6.84683933280594	6.72111059897164	6.65220065860629	6.51308871427721	6.62775702833561	6.45717976638053	5.85288165479406
AT2G20180	0.994104648473429	-1.49432750431897	0.881726723835015	1.55959800375481	1.90722148992316	1.27513445571697	1.94321184356107	2.75018426265446	2.20258967456214
AT2G20190	6.08024066792524	5.63955767048117	5.48500284142089	5.80551200749413	5.81070371535363	5.59892984869455	5.59587973111507	6.11483607511738	6.0100978279575
AT2G20208	-1.95366228465201	2.6308288464834	2.53542499129533	0.40851778710145	-2.10589218363638	-2.39133276376008	-2.71545662940089	-2.71545662940089	-2.71545662940089
AT2G20210	2.48691415207095	2.43270484252938	2.74955813215723	3.01439138152018	2.8155427769653	2.32197037116457	1.87396058164886	1.50132593494409	1.07826592750351
AT2G20230	5.11477039129817	5.21841804142955	5.35651417168199	5.66734229469151	5.94933171787306	6.36025451047713	6.61191138107948	6.44577531016942	7.85577061121293
AT2G20240	1.14527152754164	2.63938259662918	2.76224499784014	3.36134559085633	3.44043198904495	2.69078323364475	3.04345248760151	3.45498260592734	2.57134524365866
AT2G20250	1.22735792568068	0.38473088305716	0.288792996400746	2.12591879658899	2.20146803246544	1.95109663356788	2.22425934638059	1.86282933943952	-0.699741058366378
AT2G20260	2.33568099294398	2.7063030129905	4.28393687462729	5.8102855462164	6.80493431657936	7.71279079810407	8.23200756453322	8.00003141684087	6.80833728380678
AT2G20270	5.41638194645659	5.42056990834787	5.37411372812168	5.34927255759853	5.62054269958706	6.04084832112104	6.07678748321027	5.36775445644734	3.79195588587781
AT2G20300	5.40194596428111	4.72985945368091	4.71299581276629	4.80711650228968	4.76920048300294	4.6437987274757	4.20182538667	4.64362125096336	4.05965010027842
AT2G20320	3.6317759232521	3.57726033148729	3.15433691579548	3.24202446043949	3.00010843242013	2.64085140608779	2.23769838683297	3.08029016636629	3.59720455624236
AT2G20330	5.76837917641355	5.59213653050581	5.52071360394531	5.76213382990106	5.58989245190767	5.11743627723048	5.12116836826735	5.13486197012728	3.97680695082841
AT2G20340	3.62568792927314	3.02470233670182	2.93551909402524	3.12893046408413	2.71764233215983	1.98630844375533	2.01582160691655	1.84192132734616	0.575520671847679
AT2G20360	7.24341722508996	7.78590187237954	7.92020059392371	7.66392211287347	7.45738886005783	7.57851757889492	7.37276702428582	7.2156398604213	6.5008302995993
AT2G20370	3.50556768885161	2.35654854056393	2.57561480731975	3.57652271031802	3.77318120369382	4.2438094085529	3.80401932981225	4.81164700140283	5.42077702784897
AT2G20390	4.70442296498294	5.05427777629826	4.68843199096845	4.33698724441956	4.1043289761616	4.56424047144669	4.48615780320819	3.83849055107056	4.40359732951323
AT2G20400	4.08802077635831	2.81941546110434	2.97514117071982	3.17721828494462	3.33342721758678	3.16546333480506	3.2113156109825	2.94069569575723	3.48090689347082
AT2G20410	3.58849623155597	3.57023742789387	3.67211960185725	3.72169874536051	3.97267941028203	5.11966256330034	5.27534790844464	3.33891578299041	5.1050005072564
AT2G20420	8.08105257689982	8.3022156800246	8.30497513152828	7.75901221316359	7.43642499249472	7.24277438188265	7.1252279856046	6.82780178215594	6.46474725334235
AT2G20450	8.11361858240801	8.55671251916174	8.15811432190218	7.30092584463344	7.28656433960555	7.74347478316918	7.36751653005469	5.80377723095004	5.05897571953204
AT2G20463	-3.6879574699685	2.3626098039495	3.20411337360199	3.505679433066	-1.31899812257237	-1.66435879920363	-1.84703489836394	-1.84703489836394	-1.84703489836394
AT2G20465	-2.91876110554931	3.75532311488424	3.78729985613708	1.15961031753304	-1.75035780850359	-1.75035780850359	-1.75035780850359	-1.75035780850359	-1.75035780850359
AT2G20480	3.83675455101729	4.01719802404992	4.00364916345343	3.5306047904768	3.69079486056885	4.24130300913482	3.717574617979	2.29581786494501	2.18762728372957
AT2G20490	8.29889362207581	8.50026682997321	7.97340900330561	7.2985528215295	7.38577653613066	7.89391796550269	7.44815185326576	5.3593908844571	5.48528674735653
AT2G20495	2.38681152926845	2.2536052041978	2.22962474991161	2.53545808037221	2.78375994061942	2.83804484809305	2.92699877015242	2.53595962286251	4.18422732433744
AT2G20500	0.586620653536124	-0.620924214323975	-0.142508330399424	0.167496095443274	-0.355094250260266	0.282259797247048	0.151196794159728	-1.38603712844256	0.995298036986447
AT2G20515	1.3709551050152	3.63358398812319	5.22360516493995	4.78349606847613	4.80529924103559	5.65736877697764	5.46495744355424	5.45683286602356	4.98178132315038
AT2G20530	7.15212818878243	7.94980772797225	7.89619581355337	7.54730555156915	7.46467799668535	7.39604440952688	7.53016403756455	6.6999926313056	5.92051809516408
AT2G20550	-3.35597203838364	0.601022620501286	-0.441387565383723	0.481655510569661	0.788993153551421	0.860027375608769	1.04493259033253	1.63072526425449	0.31104267776051
AT2G20560	6.27140473416164	7.27742820020884	4.54606102716351	3.56317480404761	3.87084369063831	4.38948722026318	3.36246892133624	2.96136254611202	5.09673070841429
AT2G20570	-1.62899446111365	-1.81922554976637	0.312082453076136	2.29720840753069	2.95897533731186	4.05626231067348	4.36958356133666	4.59598217958521	-1.17227977691934
AT2G20580	7.13640080104672	7.43797595112214	7.36338716102856	7.61740671267319	7.43598713071719	7.23202043222869	7.16514166530738	7.39905866124141	6.91337745184058
AT2G20585	6.06801353976757	7.23826190199807	6.96162835061527	6.386725491148	6.32884578162904	6.73104226205999	6.48924177261535	4.9338959825063	4.45569972978636
AT2G20590	3.75579556747712	4.59394466335942	4.99596005315211	4.94776641907808	4.74955061467135	4.23851236648445	4.32638975510916	4.72681577433119	-0.848507608819875
AT2G20610	3.2686182952127	3.69536973245095	4.05559384588551	4.10451332967979	4.00836435813794	3.79855667388484	3.68754753146736	2.92942666695213	3.01766796011621
AT2G20620	-0.312957888320761	0.179382647320436	-1.18140761281275	-1.12401338457102	-2.04709169066472	-1.56499344949528	-2.6731191579761	-2.65533494303456	-2.71689294618827
AT2G20635	4.7199414022219	4.51298274955037	4.72515133753747	4.90103445108081	4.62794776082418	4.19873306118649	4.16902261606248	3.74090262566199	-1.61986150767777
AT2G20670	4.70726307330698	-0.666921505829517	-1.69061740374857	-0.436870197643964	0.636620968788568	1.81390566167327	5.68608638739801	1.37915143176801	-0.308249155868592
AT2G20680	1.30328385584257	1.13577583969615	2.63401311551865	2.64980905841589	2.53642001635502	2.45960744149228	2.53613959983323	2.54739078154383	3.70784556520525
AT2G20690	3.38955198280319	2.9648612662907	3.47853254564606	3.44356833235454	3.61184407757628	3.96475792325311	4.09790650714489	3.36588903628773	2.7958209022954
AT2G20700	0.499868566035204	0.604604952023914	-0.21570270734659	-0.796594406591514	-1.43277727959197	-0.338390883359876	-1.29456118510597	-2.41810880605128	-1.66693819984983
AT2G20710	2.77100013269804	3.45651881168507	3.58961024813528	3.30261744175531	3.23885700508998	2.77359393350011	2.52948939262629	2.15652757998891	0.769881465361337
AT2G20720	4.55752505134689	3.88588386705818	3.04679098042072	3.0236973966073	2.6382034251368	1.51916352566652	1.22812718326129	1.14747602968371	1.35629345929463
AT2G20725	3.57546452847802	2.60304750916064	3.2791921960671	3.03372804351231	3.29265096932855	3.28897826851041	3.4167526224318	2.80688975513769	1.46821733101573
AT2G20740	1.97443223876332	2.03057615916646	2.12343743415956	2.68259574606375	2.89271404736251	3.20183076588796	3.3386417369631	3.66991797967201	5.07222222482827
AT2G20750	-1.88538403744607	-2.30190740135199	-1.46886067354016	0.128124145920075	1.10710284408203	2.98862043400964	3.50507766431902	5.58953570859857	4.42602804039544
AT2G20760	5.31068324588205	5.9884277261636	6.01076962590511	5.97813957651664	5.93742605830591	5.81780231908651	5.78341363354609	6.14057770024196	6.63415465732504
AT2G20770	1.85100561021181	1.02561047641547	1.20485101960041	1.64608104848451	1.77560565566114	1.81740798958019	1.63387188646961	1.38067480858163	5.32796320399981
AT2G20800	-0.187585828722626	4.4160100163152	2.02070042245505	-0.408599107729865	-2.14771114583287	-2.2751690557678	-2.58991504074716	-2.58991504074716	-1.95794010875122
AT2G20820	8.65574564933533	8.9317272004758	8.33852131810573	7.75703535414732	7.71853716631514	8.06298215310628	7.94232416067718	7.20953350594517	6.55806535932042
AT2G20825	-2.83982166988398	-0.730767947374582	-1.28099581448723	0.870625825403611	1.61655964221523	1.43264541909807	1.34250948858609	-1.20012881580714	-1.87034054283331
AT2G20830	4.1897512785072	4.5425260111734	4.43426896305376	4.80160339161521	4.83859284502023	5.19430036719737	5.09187463011161	5.17596976143034	5.39455968822934
AT2G20835	2.12067008599407	6.10169055091245	7.01940864360853	5.38270088960997	5.25350481483946	6.66927807271374	5.9348524338105	5.74908971643879	1.46719744836972
AT2G20840	4.75651964057606	4.26758364598043	3.85777812168899	3.76456806643035	3.77806073403086	3.70094843627839	3.59419459896326	3.63929487810078	3.17286308119444
AT2G20850	3.23980632008261	3.60390343491832	3.02294125144517	3.49430220419885	3.28254055741352	2.58377816373518	2.47890759393882	2.43605086122997	0.683060797825973
AT2G20860	4.79001053923073	4.99805554876253	5.21524730571564	5.03551273970671	5.19699145138897	5.51129108213966	5.61863964407813	5.66530023412612	5.25367380821938
AT2G20875	-2.76533398445353	-2.45838604559827	-2.06172813641939	-2.3589076776896	-2.6389901826348	-2.41302053388123	-2.54922213723973	0.00190812721037066	1.48606322032458
AT2G20890	6.05261098507692	6.23854158485722	6.69333756035354	7.39037617494799	7.78904584729652	8.36602244283983	8.60784152477875	8.48993116306952	8.33256878774183
AT2G20900	4.29359571051817	2.8557189786856	2.58172053723944	2.82100721520724	2.9879823378048	3.53793733645889	3.30917106813279	3.26464317443014	2.70661960433893
AT2G20920	4.48710305453685	3.86540617887809	3.97530601853459	3.99171797339557	4.25603553964648	4.6731045353765	4.93509001452546	4.72781164671059	4.60714171123918
AT2G20930	5.21569943817306	5.59771932391444	5.56538063594414	5.24850821852834	5.38689166504062	5.94154980149861	5.82937442799557	5.39436100638329	4.87401967820522
AT2G20940	6.66862017583749	6.72670527193098	6.40527888945201	5.68599686056583	5.68249461722026	6.02754902834601	5.53305446262422	3.92871826882491	4.54710779793561
AT2G20960	-3.83151534319757	1.0690419005001	2.84431855670638	4.22462112229895	4.84736238721953	4.64226976802462	4.47278179372033	4.78411125634505	1.24300132264765
AT2G20980	4.2871347230334	4.19153706704004	4.26697125153912	4.15989698628602	3.70529669505289	2.87616279977895	2.61534650556368	2.56842008916243	-2.84911301398522
AT2G21050	1.67943401648512	6.57753211585903	7.15248328606613	7.05599665197362	7.14120614239314	7.15407565928781	6.60901998125905	6.54379719396939	4.97179035172279
AT2G21060	7.13561222647308	7.39393242288352	7.21506075634284	7.39122067374074	7.32446168614671	6.65604394857891	5.95353265771399	4.46595937445297	4.0262061566319
AT2G21070	3.6026042028795	3.78976230857034	3.68196811978552	3.72962518675299	3.66901286469493	3.26845570149936	3.18948802760486	2.99249227571827	3.23665668271657
AT2G21080	-1.90085014329834	0.897569389730181	0.50220089044824	1.78188968913642	1.40868049548838	0.348604761519097	0.281446792282431	0.296134513250224	2.39728851534303
AT2G21090	3.44996927305402	3.73223098731321	3.58651152458136	3.34723880727512	3.31350643650342	2.78648110261244	2.81692457662595	2.63138636125511	2.51296092418172
AT2G21120	4.76845542764048	4.51857434127151	4.22492777920617	4.63658810106161	4.49943146540279	4.50430066958598	4.24408562221164	4.52873809244136	3.15486121925288
AT2G21130	7.56011786567248	7.46243571552111	6.28003147525184	6.78764783259483	7.02178467446137	6.95691542220901	5.60499224720278	4.75259335081392	2.08421329482612
AT2G21140	-3.72735494736651	-0.761523809736656	-2.23991890432556	-1.30284692213266	-1.57432596718356	-1.80763742096592	-1.80763742096592	-1.43559364852644	-1.49715165168015
AT2G21150	5.78868870826183	5.54011197457032	5.19980710701036	5.27649417548423	5.14750263999228	4.92556171889171	4.69793510058589	4.48866830199187	4.26619718771683
AT2G21160	8.38026548952063	9.01124691561416	9.00108381912384	8.43421212625446	8.40703002828045	8.91341718263085	9.06760595691358	9.24905973523922	9.19133974761344
AT2G21170	7.15327625824564	7.30822426002814	7.44382084468455	7.29393614029786	7.37589476492956	7.82258637782525	7.97459984704679	7.84911266559709	6.55033484845189
AT2G21185	-0.00924127320166045	-0.167511531000552	0.902703339640866	-1.43769844739241	-1.92758464636025	-1.57865289401588	-2.51559439124494	-1.79046019694558	-2.29672422728706
AT2G21190	4.38143485018587	5.09792140493858	5.43586609227319	5.1073803204142	5.12068612638046	5.33427983264077	5.20429116605591	4.80750275248348	4.57760140792788
AT2G21195	4.92843241635601	4.72862518058307	4.47162865884203	4.41507431099938	4.67221775377059	5.24749241961869	5.16827940582043	3.92212564930895	5.23777063418978
AT2G21220	-2.81065505857323	-2.75886440928481	-2.39812483331223	-2.5162700948541	-2.60863682818596	-2.36769945976153	-2.50390106312003	-1.66180323626873	0.417917109867831
AT2G21230	3.35959174886576	3.55880535504843	3.98547822192826	3.75363698682057	3.56975370482813	3.42457742635377	3.59625698692529	3.84991594949597	4.6806062840774
AT2G21240	4.51826858944471	4.71094034594767	4.81168060968816	5.02252831129514	5.0615887422718	5.10870833056863	5.08089156168416	5.36092759204223	6.42527901294609
AT2G21250	5.39263162116012	5.48892651585815	6.03541985264165	6.46132584659842	6.90174968921099	7.25895496036147	7.49777579815103	7.30700868700887	5.7458111631106
AT2G21260	-2.09730224646059	-0.611938913310306	-0.418221173544025	0.388944099712525	0.859527539948966	2.93398566025328	4.39523034300665	5.03258327322135	3.98776559131088
AT2G21270	5.67151733679435	5.78710225531565	5.53861356659403	5.48398171424607	5.36960123409893	5.28538774559268	5.28330552421525	5.22681540191309	5.67958612447191
AT2G21280	1.96275295715747	2.29600055214841	2.30952021585529	3.45832044665415	3.5264824843334	3.60110541294281	3.66838958062441	3.68608435275807	2.95199967238395
AT2G21290	6.74932398001196	6.88743950557931	6.98423731255401	6.29458522755763	6.30264126027572	6.77923387896058	6.57455637931978	5.15595015076311	5.53586920510968
AT2G21300	5.90132605347986	5.97732375644095	6.0774488338441	6.50081958683384	6.55748804311542	5.78035224675336	5.74496877373779	6.45815432475421	5.28796047597244
AT2G21320	2.62282695431186	3.56716325958343	3.58039882807938	3.81428179716449	3.89247811225889	4.03049222876827	3.99192639339573	3.42528935569699	3.74716097515111
AT2G21330	4.47997311784294	2.08276896477255	4.26606782768767	5.78889534073209	6.13332480439514	6.34163118877106	7.52855104584464	7.21741449701398	4.92440679601751
AT2G21340	3.60360821415717	3.46546777855111	4.32974586796482	4.350409345461	4.29786446246094	4.31082080969872	4.14380759743283	3.65076835137797	2.31181149772572
AT2G21350	2.17489162345917	2.41131066371116	2.31140889575661	1.77256485883728	2.03063291854098	1.93892309682706	1.73717853052019	1.02047958132522	-0.386494282237136
AT2G21370	1.56934712629454	1.92937144413257	2.71314781826437	3.15711554841095	3.19698285913485	2.93156659848755	2.77903237752389	2.45724425275064	0.196918687025084
AT2G21380	2.8356264752999	2.19586363845164	2.10330048472479	2.90586608672441	2.90221002011844	2.46921318230049	2.46070489358611	3.57732423914739	4.05176486638163
AT2G21385	4.50076409510473	3.99854137905848	4.53365662422174	4.99121465284735	5.2396690608842	5.55113643305157	5.63507909558994	5.13775186851915	4.65707296438481
AT2G21390	7.4804855559728	7.31106336965601	7.23277921341979	7.32279660272981	7.25946893333693	6.86068308036673	7.00840713983269	7.43127220307725	6.39408471205455
AT2G21410	3.40014399093889	3.1696242967936	3.50684045560104	3.95920566823018	4.05860492774533	4.20672174075099	4.48976354753884	4.80397389673066	6.19399205051381
AT2G21430	1.35560237713962	0.985536277442833	1.17812486084162	1.35307867565984	0.629636040216474	0.381201171439348	-0.121763022186739	-0.127638552086423	-0.318807716143207
AT2G21440	5.77951771902634	6.03266242896379	5.83367829762823	5.9983805173948	6.17476078761058	5.2348529746087	5.09740785865201	5.42416384106413	4.69668940950464
AT2G21450	2.93978461768844	3.21289539859037	1.5271208765283	0.443778763185336	-0.641239224667114	-1.4034027012421	-1.51123085255066	-1.7510486339657	-1.14098851455453
AT2G21465	-1.99777781681726	3.60671334941121	5.64154874013106	5.24701659673787	-2.30691109914318	-2.51580354027512	-2.29536729363595	-1.88319016123447	-2.51580354027512
AT2G21470	5.50112298655464	5.17748940047686	5.08127058106415	5.1199431108475	5.05180126130479	4.52995970702986	4.64565620872219	4.80210917705861	4.97276159858626
AT2G21480	1.56482673128886	-0.48565863895886	-1.43109388772398	-3.06244680603448	-2.3967203904403	-1.8802680727637	-2.81268721200772	-3.41181857980892	-2.15166320051337
AT2G21490	2.41124344087578	-1.9141987235534	-2.28657191877298	-1.77102602773748	-1.9054567974832	-1.93972274785944	-1.3339009831692	4.6345711161906	11.5820438640319
AT2G21500	1.62429090600711	2.86911421617759	2.93942814913825	3.19909001027146	3.10715336477484	2.8163732725224	2.77348948015913	3.50436065905275	4.52292101996472
AT2G21510	1.46257338315842	0.0824042054770308	-0.228269598072524	0.295093910005343	-1.27357068910291	-0.0213361271389332	0.156665632072907	2.02009266092261	2.35264282498579
AT2G21520	5.27357251743098	5.08357457886719	5.67368833445554	5.81599355444721	5.75523303020164	5.251381330129	5.21297065747686	6.01843826560693	6.1953353040642
AT2G21530	0.305739296568439	-1.0297721937832	1.70048656802083	2.38344496635431	2.85847115834983	3.89419076459024	4.27384952635476	4.17111357991072	3.06492423268786
AT2G21540	4.90378916713215	4.89963871171369	3.90134708186346	3.36181499819286	3.23854720168272	3.04462719759601	2.29463569774482	2.71968324729175	2.51466915788598
AT2G21550	-2.86458327578509	-2.54555038862698	-2.67729521990455	-1.62059045935343	-0.93497589789408	0.852993729304157	0.0345054267071963	-1.17027654531207	-0.875449179862761
AT2G21580	9.89819208711665	10.8979592691683	10.3472499927129	9.59558204070974	9.66983190872546	9.93391870046957	9.93918282946403	9.03654849201424	9.15303804162227
AT2G21590	-1.81002264840736	-0.63052108384719	0.564810080142839	1.80052014928078	1.94779047396816	1.74559170248593	0.665139536989761	3.60674427532875	1.29724768917442
AT2G21600	6.68421384057332	6.54424365135197	6.50205974617162	6.27454162403284	6.26559697690492	6.44991070549096	6.40282818447025	6.00712460676059	6.21361110829943
AT2G21620	4.51536583884779	4.73474992957373	5.46964511737309	5.61116211754345	5.77509604502179	5.93238990170568	5.64151343166548	5.62438396097986	6.4016037966626
AT2G21630	4.2465521765479	3.41499428015874	3.71403109804056	4.22416694725568	4.09247483062671	4.02769422693113	3.59850178893766	4.08914790243259	3.55647206891468
AT2G21650	2.47638838032169	4.50560377122784	3.94203796313713	4.45880429298176	5.23764449541082	5.99976754018191	5.36189856254108	4.08061835458013	-1.26326870704718
AT2G21660	11.2484702372972	11.2526137661296	10.7384688867939	10.4171419600127	10.3014796193408	10.3755191769675	9.68953647133147	9.49139690756095	8.9185829453454
AT2G21720	-2.76749618416622	-2.76749618416622	-2.76749618416622	-2.54616940627688	-2.76749618416622	-2.39783610776848	-2.76749618416622	-2.76749618416622	6.35564408652314
AT2G21770	3.27649831242948	1.60211975259001	2.44846927749003	2.69995339739256	2.8242160407279	2.32560314615226	2.54870061543496	3.9946716572606	4.49636070495339
AT2G21780	-2.69700095282462	-1.00072286256817	-0.942980178055485	0.42745887561153	0.169233698087658	0.162200719227536	-0.210704417656662	1.46802249177942	3.2839581586853
